title,size_m2,price,latitude,longitude
"Apartamento en Venta en San Francisco, Equipado y Amoblado Em 19 - 9845",126,330000,8.988943301790869,-79.50525777989259
"Apartamento en Venta en Marbella, con Moderno Lobby Em 19 - 7420",70,210000,8.98075604521787,-79.5191033188629
Venta de Apartamento en San Francisco. Lbr,113,262000,9.002300662065723,-79.50491026618704
Apartamento en Venta en Edison Park 20 - 7058 Yd,96,185000,8.963971864753193,-79.43501490582071
Fantástica Oportunidad en Coco del Mar!,337,750000,,
En Venta Apartamento - Embassy Club,143,375000,,
Apartamento en Venta en Punta Pacifica Verlo Es Comprarlo! Mcr20 - 5808,171,350000,8.978929369199172,-79.50612358352464
Venta Casa Altos de Panama El Mejor Precio Id: P - 1257,397,695000,8.95242,-79.53538
Venta Ocean House Santa Maria 5a,80,235594,8.9875064,-79.5238103
Apartamento en Venta Punta Pacifica Pp19 - 10123,307,767500,9.022675,-79.455006
Apartamento a Estrenar en Via España de 3 Recamaras U$218.450.=,94,218450,8.999464530456516,-79.51756376284334
Vendo PH Aqualina Punta Pacifica,298,600000,,
Apartamento en Venta en San Francisco 20 - 1184 Yd,81,150000,8.987740532354966,-79.50211138108003
Venta de Apartamento en Av Balboa Yatch Club,203,570000,8.9730551,-79.51613809999999
Venta PH El Mare 3000 (Edison Park),67,135500,8.994432999999999,-79.5327326
Mcd 19 - 4098 Apartamento en Venta en El Carmen,105,120000,8.993122609813033,-79.52496092621152
Apartamento en Venta en La Cresta Descubre Tu Próximo Hogar! Mcr20 - 2165,400,520000,8.979936768024407,-79.5323292943039
"Venta: 3 Recámaras PH Country Club, Costa del Este",203,500000,9.013782422959238,-79.46635660968428
Venta de Apartamento en Bahia del Golf - Via Cincuentenario,180,280000,,
Av Balboa Hermoso Apartamento en Venta Oportunidad Rg,121,265000,,
Lumiere - Costa del Este - Venta - Apartamento 113,113,270000,9.010837792508658,-79.47110867270703
PH Altamira Gardens - Vía Centenario - 4 Recamaras - Linea Blanca,150,225000,9.042120641306596,-79.54840609542839
"Vendo PH Marina Village, 94 m&sup2;, Buenaventura",94,274000,9.531770673239224,-79.66911792755128
"Venta PH Ocean Front, Punta Paitilla. Vista Directa Al Mar",610,1525000,,
Venta de Apartamento PH Belview Tower 400,78,160000,,
Venta de Local Comercial en Brisas del Golf,128,290000,9.0507873,-79.4601588
"Palmar Residences. 63 m 1r 1b Den $130,000",63,130000,,
Premium Tower - Se Vende Rebajado a 375k /piso Alto,175,375000,8.991757942932534,-79.50621801520538
Céntrico Apartamento en Venta PH Marquis El Cangrejo,9899,190000,8.9858892,-79.5277696
Venta Apartamento Negociable PH Bahia Pacifica Punta Pacifica Gm 19 - 3240,719,1850000,8.981035854280345,-79.50914843704834
"Apartamento en Venta en Santa María, con Cocina Italiana Scavolini Em 19 - 7063",188,560000,9.020883997384384,-79.45193477372277
San Francisco Lindo Apartamento en Venta Aproveche Ganga G,72,130000,8.988153819220292,-79.50460047104585
Pacific Village Tipo Loft / Punta Pacifica / Venta,170,350000,8.97051375243903,-79.51659825146726
Se Vende Apartamento en Av Balboa 19 - 9171 Pm,149,330000,,
"Costa del Este, Parkside en Venta, 125 m&sup2;, 1 Rec, a Estrenar $369k",125,369000,9.01126493558074,-79.4718246190796
3265 - PH Titanium - Costa del Este,226,510000,9.01114741489362,-79.47060585528607
Apto. en Venta en Costa del Este Vl - 1224,148,379073,9.013649307203137,-79.47273731231691
"Apto Plaza Valencia Vía España 77.2 m&sup2; Us$140,000",77,140000,8.9924711,-79.5069436
Venta de Apartamento en Panama Pacifico Mgq20 - 4553,64,180000,8.920509689463973,-79.5903182026748
Venta de Casa en Costa Sur Gv 20 - 306,178,296880,9.051513646620329,-79.41557989259034
Apartamento en Carrasquilla,94,197400,9.002712940364196,-79.51135396400144
Venta en El PH Icon Tower,139,290000,9.0019613,-79.49581490000003
"Apartamento Amoblado en PH Yoo, Av Balboa",174,450000,8.975987932357238,-79.52344179153444
"Apart Venta, PH Soho, Costa del Este",178,375000,9.016330172830491,-79.46357488632204
1 - 00219 Apartamento en Moon Tower,82,165000,8.992419595561852,-79.49779128211878
Espectacular Penthouse en Dos Mares,497,375000,8.99689494964187,-79.53551531344645
"Vendo Hermoso Apartamento en San Francisco, PH Montemar",90,168000,,
PH Oceanaire - Punta Pacifica - Apartamento en Venta,155,319990,8.980601212137246,-79.50710527115478
Vendo Apartamento en Condado del Rey Cch20 - 1274,91,125000,9.027879994947053,-79.52424475662224
Se Vende / Alquila Apto PH Waters - 1312dm,262,650000,8.9693459,-79.5312376
Se Vende Apartamento en Costa del Este (Entrega Agosto 2018),282,830400,,
Vendo Apartamento en Costa del Este 19 - 9179 Pm,185,360000,,
Venta de Apartamento en Carrasquilla - Lkm 19 - 767,78,167700,8.996937710853361,-79.51786100307157
"Venetian Punta Pacífica 517 m&sup2; Oportunidad a Sólo $1,150,000",517,1150000,,
"Paitilla – Frente Al Mar – 500 m&sup2; – 1,650,000",500,1650000,8.971348144284987,-79.51805948653868
PH Dupont Punta Pacifica,144,300000,,
Se Vende Apartamento en Pacific Village - 4175da,266,509000,8.978009619246507,-79.50973605271417
Venta de Apartamento en Parque Lefevre Bp: 19 - 10898,59,133000,9.014399028841488,-79.49769196590648
Venta Apartamento PH Celeste/ 249 m&sup2;,249,625000,8.9823792,-79.51986959999999
Apartamento en Av Balboa - ID 4762,159,412000,8.986146,-79.519886
Se Vende Apartamento en El Cangrejo 20 - 3632 Amg,160,280000,8.995410066661417,-79.5248935798706
"Residencial Casa Bianca, Unico en Su Clase en Costa del Este",211,664650,,
Apartamento en Venta en San Francisco 20 - 5487 Asm,70,160000,8.988704867640639,-79.50554460861909
Venta de Apartamento en Veracruz ID 9536,103,300000,,
Se Vende a Estrenar Apartamento en PH Trinity,122,275000,8.9927853,-79.5246068
Venta de Apartamento en San Francisco Aecc 20 - 1184,81,150000,,
Bella Veduta - en Construcción,76,183000,9.013411567929845,-79.51244562307056
Apartamento en Dos Mares - ID 5231,247,414000,8.986146,-79.51988599999999
The Panoramic en Marbella,175,486000,8.986248,-79.526547
Se Vende Penthouse en Punta Pacifica - 2416dm,267,565000,8.976834,-79.5076464
Vendo Espacioso y Bello Apartamento en San Francisco,189,472500,8.99264251332738,-79.51748343170726
"Se Renta Apartamento Cerca de Atlapa en San Francisco, Amueblado, 2 Recámaras",96,220000,,
P. H Porto Vita en Punta Paitilla (Id 12508),245,550000,,
"Apartamento en Venta en Albrook, Cerca de La Naturaleza Em 20 - 4801",62,150000,8.974794098961967,-79.5652878743092
Apartamento en Venta en Costa Sur Ld#20 - 5840,116,198000,9.033433107983518,-79.42513248360592
Venta de Apartamento en San Francisco Sjs 19 - 7487,86,200000,8.98975397673804,-79.50594023444876
Vendo Apartamento Bahía Nueva Gorgona - ID 7882,128,260000,8.5569109,-79.8716837
Venta de Apartamentos - Panorama Coco del Mar,192,541440,8.9808389,-79.53120280000002
Venta Crillon,391,450000,8.97301841192407,-79.51574949162305
20 - 2424 Af Amplio Apartamento Venta Coco del Mar,118,279000,9.001432204840839,-79.49636971134085
Apartamento Punta Pacifica Aqualina - 4319dm,298,600000,8.976834,-79.5076464
Oferta Apartamento en Punta Paitilla - 3100da,295,390000,8.974016801536983,-79.51509475708008
"Apartamento en Venta en Paitilla, Amoblado Em 19 - 4593",130,260000,8.9749725,-79.51397179999998
Punta Pacifica Apto – Ocean Air Loft 2 Recamaras a Solo $349k,178,349000,,
"Hermoso Apartamento en Venta en Costa Pacifica, 119 m&sup2;, 3r Av - 616",119,269000,,
"Apartamento en Venta en Costa del Este, 112 m&sup2;, 2r Solo $175k Av - 705",112,175000,,
Torre Yoo Panamá en La Av Balboa (Id 12516),167,425000,,
Vendo Apartamento PH Rainbow Tower Via España,95,195000,9.00967320143225,-79.50333906294922
PH Vista Marina - Av Balboa,113,180000,8.9758315,-79.5256433
Se Vende Apartamento en Costa del Este Cod #20 - 6327 Vc #panamá,65,237500,9.013209295596468,-79.46711361914866
Venta de Hermoso Pethouse en Obarrio Cur 20 - 2023,261,399000,8.984877791245403,-79.51738823239806
Venta de Apartamento en Condado del Rey,97,164000,9.0344759,-79.52310749999998
"PH Yacht Club, $329,000, If19",157,329000,8.9718206,-79.53026620000003
Se Vende Apartamento en Blue Bahía - 2492dm,485,1400000,8.976834,-79.5076464
"Venta PH Green Garden, Santa Maria / 314 m&sup2;",314,770000,9.022719665584614,-79.45715904235841
"Coronado, Edificio Alcazar, 2 Rec. 160 m&sup2;",160,224000,8.545613584449997,-79.89414625165102
"Bella Vista: Amoblado, Apto 3 Habitaciones, 2 Baños, Cbe, 111 m&sup2;",111,1500,,
Bonavista At The Park Hato Pintado Pre Venta,128,282600,9.010169069318504,-79.51274603048017
"Apartamento en Venta en Costa del Este, Hermosa Área Social Em 19 - 4374",204,490000,9.016413797012616,-79.46451187640423
"Apartamento en Venta en Bella Vista, Amoblado Em 19 - 4132",156,265000,8.97788212636551,-79.52947883139791
"Venta Apartamento en Torres de San Francisco, San Francisco.",80,170000,9.016596939455779,-79.56148363810883
Apartamento en Venta San Francisco Pp19 - 1912,138,329000,8.978028,-79.542892
Venta de Apartamento en Costa del Este Mgq20 - 4700,149,315252,9.012361585876846,-79.46873367339366
"Apartamento en Venta en Santa María, Excelentes Acabados Em 19 - 7613",317,939150,9.024062823530773,-79.46146198014367
Hyde Wanders & Yoo - Marbella | Moderno Apartamento Vista a La Ciudad,167,525812,8.976532992830707,-79.52055707614898
Living 73 - San Francisco | Residence Suites,48,125800,8.988262589145426,-79.50546641532662
Venta PH Green Bay Costa del Este 3rec 122 m&sup2;,122,230000,9.0131299,-79.467576
"El Quetzal. Punta Barco. 219 m 3r 2b $400,000",219,400000,8.517358942656145,-79.91009376459732
Apartamento Amoblado de 2 Recamaras a Pasos de Estacion del Metro,100,178000,8.981373798650854,-79.5344010502846
Venta Apartamento en Av Balboa Fm 19 - 8008,167,680000,8.979718434952602,-79.51731950619448
Se Vende Apartamento Amoblado en Via España / 79 m,79,180000,8.995794305322764,-79.5190436366928
"Apartamento, Santa María, The Reserve, Providence 600, 268 m&sup2;",268,804110,9.02605346255807,-79.45377014174801
"Apartamento en Venta en Costa del Este, Vista Al Parque y Al Mar Em 19 - 10945",200,650000,9.01130989323836,-79.47104573756451
Apartamento en Venta en Coco Place. Np 20 - 5814,40,125000,8.992419595561852,-79.49779128211878
Yacht Club Venta o Alquiler,188,399000,8.971483988687115,-79.53015804290773
Apartamento en Venta en Obarrio Grr 20 - 1024,117,260000,8.980448139220401,-79.52703345601562
Se Vende Apartamento en Costa del Este 19 - 4781 Mfk,226,560000,9.010056942126445,-79.46570918252564
Venta Apartamento en Edison Park Mml 20 - 7895,87,198900,8.984767521736647,-79.53178522212488
"Apartamento de 360 m + 2 Terrazas, Costa del Este Vl",360,850000,9.0131299,-79.467576
Apartamento en Venta en Santa Maria 19 - 7714 Yd,467,1449870,9.025366134156275,-79.46302839020838
Vendo Apartamento en Av Balboa A. G.,88,197500,8.966110975715543,-79.53414916992189
PH. Villa de Lourdes ID 9035,59,83500,8.997811948148891,-79.51510905662235
Ocean Reef Panama Apartamento en Venta con Terminados Eep 18 - 5012,330,1600000,,
"Premium Tower/3 Pisos a Estrenar, Exoneración de Impuesto de Inmueble Hasta 2032",353,750000,9.154424673150405,-79.51019304896545
20 - 6981 Apartamento Venta 155 m&sup2; en Costa del Este Jack,155,375000,9.010295285101266,-79.46795046836131
Pacific Point - Punta Pacifica,400,980000,8.978615533430935,-79.50744923651746
Alquilo/vendo Apartamento en PH Prive Towers,150,420000,8.9924711,-79.5069436
Apartamento en Venta con Hermosa Vista a La Ciudad y Al Mar C4,111,240000,8.976805734165122,-79.51264901448906
Apartamento en Venta Hato Pintado Pp20 - 4106,125,185000,9.008941,-79.51667
Ocean Two - Venta - Costa del Este,500,1500000,9.01059034418906,-79.46048500734861
Se Vende Apartamento Lindo y Céntrico/#20 - 8154/sch,84,160000,8.986330105711236,-79.50339771968233
Elegante Penthouse en Punta Paitilla - 3812da,900,1500000,8.9749725,-79.5139718
"Espectacular Apartamento en PH Mystic Point, Punta Pacifica.",242,2400,,
Venta de Apartamento en Punta Pacifica Bp19 - 6899,240,490000,8.9813714,-79.51046020000001
Apartamento a Estrenar | 3 Recámaras | 2 Baños | Línea Blanca y Aires Nuevos,110,1200,8.993142516160102,-79.49612159911874
Apartamento con Vista Al Parque Urraca a,171,365000,8.9721481,-79.5308061
PH Grand Tower / Punta Pacífica / Alquiler - Venta,231,674000,8.977153649845071,-79.50831413269044
Se Vende Apartamento Bella Vista,128,305000,8.975552660526754,-79.53114882386473
"Edificio Rivage, Av Balboa, 150 m&sup2; 2rec $280,000",150,280000,,
Venta de Apartamento Spotligth - Tumba Muerto,75,160500,9.025866768100789,-79.5271083416169
Vendo Hermoso Apartamento a Estrenar en Obarrio de 123 m&sup2;,123,280000,8.987,-79.51563
*exclusivos Apartamentos en El Corazon de Bella Vista Djn20 - 2729,92,239500,8.975728014961067,-79.53327280083306
"Estrene Apartamento en Venta en Casco Antiguo, con Una Hermosa Vista Em 20 - 1088",56,245500,,
Preventa con Pronta Entrega en San Francisco 2r/2b/cbe,115,264000,,
Antiguo Trump Residencias Toc,98,300000,8.974975181201383,-79.50734468176962
Venta de Apartamento en Costa del Este Cch20 - 1872,98,190000,9.01047012639303,-79.47292864829296
Ganga Lumiere Costa del Este Apartamento Venta,216,449000,9.010837792508658,-79.47110867270703
Park City,117,310000,8.986961424468246,-79.52212750911714
Vendo o Alquilo Apartamento Transistmica,57,139000,,
20 - 1175 Af Espacioso Apartamento en Venta en Coco del Mar,276,635000,9.001432204840839,-79.49636971134085
"Vendo Apartamento en PH Paramount, Costa del Este",317,950000,,
Alquiler Apartamento en Hato Pintado,102,198000,9.0091447,-79.51215400000001
Apartamento en Venta Yoo Modelo B Liesi,124,320000,8.976225999999999,-79.52250699999999
Vendo PH The One en Obarrio,97,210000,,
Apartamento a Estrenar en Costa del Este Country Club,204,485000,9.009190816103223,-79.47265933000926
"Vendo Velure, El Cangrejo",129,280000,,
Apto. Amob. en Venta/alq. en Pta. Pacifica Vl,165,369000,8.9924711,-79.5069436
Vendo PH Sky Blue Tower San Francisco,100,230000,,
Elegante E Imponente Apartamento en PH Rivage Frente Al Mar,150,370000,8.95975263945141,-79.54442399789372
20 - 5920 apartamento Venta 200 m&sup2; en Costa del Este Jack,200,455000,9.01103239952232,-79.472781938794
Matisse - Costa del Este - Apartamento Venta,337,943600,9.010739669980023,-79.47251493518706
"Apartamento en Venta en Costa del Este, Proyecto Innovador y Moderno Em 14 - 1237",169,454500,9.012707344465944,-79.47029957621578
"Yoo & Arts, Ave Balboa",178,550000,,
Coco Mar de 3 Recámaras! Jk,142,240000,8.992159278431126,-79.4995164871216
"Venta de Apartamento en Av Balboa, PH Rivage ID 2183",176,390000,,
19 - 8537 Af Hermoso Apartamento en Venta en San Francisco,100,235000,8.986479474646373,-79.50121015885102
Venta Apartamento en Costa del Este Mml 20 - 3716,419,950000,9.012992070169801,-79.46655571967358
Apartamento en Venta en Costa del Este 20 - 6016 Yd,204,405000,9.012361585876846,-79.46873367339366
Hermoso Loft en Av Balboa con Recamara Abierta Mas Den o Segunda Habitacion,120,345000,8.963751631089323,-79.53568659567986
Venta de Apartamento - San Francisco - Cabomarzo - 3 Rec - 146 m&sup2; - Vista Al Mar - Lht,146,275000,8.990210399999999,-79.50496120000003
Carreras Tower en El Cangrejo a Estrenar,119,260000,8.99172941618692,-79.5274220340774
Apartamento en Venta en Costa del Este 20 - 8042 Yd,200,620000,9.01103239952232,-79.472781938794
Jac 18 - 1657 Albrook Embasy Village Mejor Precio 1900$xm&sup2;,255,485000,,
Apartamento en Venta en Altos de Panamá El Hogar Ideal! Mcr20 - 4494,187,385000,9.03808147596107,-79.52889543572081
"Apartamento Amoblado en Venta en Coco del Mar, 178 m&sup2; Av - 609",178,345000,,
"Apartamento en Venta en Amador, Zona Tranquila Fl 19 - 637",287,717500,,
Vendo Apartamento Green Park Condado del Rey. Lg,89,155000,9.028237299999997,-79.52512089999999
Dynasty Residences - Bella Vista | Apartamentos Para Estrenar,92,250660,8.974577692763226,-79.52976480401304
Apartamento en Primera Línea Costa del Este,420,875000,9.01025968841454,-79.46368249441456
Gran Oportunidad Apartamento PH Brisas de España (Wsr),60,122000,,
Venta Apartamento en San Francisco Dcd 20 - 876,102,165000,,
"Se Vende Edificio Alquilan Apartamentos en Edificio Irismar, Chiriqui",125,600,8.42058216346005,-82.42909888551947
Vendo Balboa Bay View - Ave Balboa,50,135000,8.9602984,-79.5384977
"Proyecto en Venta, Punta Pacifica #15 - 608 Bea",472,1409920,,
"Costa del Este 1 o 2 Recamaras 100, 122, 131 m Entrega 2020",100,285000,9.010472987534936,-79.47141210281734
"Venta o Alquiler en Founders II, Playa Blanca",132,170000,8.353162695774502,-80.15140056610109
Mj - 066 Venta de Hermosos Apartamentos a Estrenar,100,221850,9.0265107,-79.51851119999998
Venta Apartamento en El Cangrejo Mml 20 - 386,122,230000,8.986868880069004,-79.5246790031494
Vendo PH. Country Club en Costa del Este,205,450000,9.010360428914629,-79.47740133068851
"Venta Bello Apartamento 3r, San Francisco, Precio Rebajado!",155,275000,8.990281179404025,-79.50644448974361
Kg - Espacioso en San Francisco Piso Completo,299,350000,,
"Bay View. 76 m 3r 2b Lb Ac Balcon $205,000",76,205000,8.961789151156957,-79.53749462182617
Venta Rapido! Emporium Tower con un Precio Bajo a Su Avalúo.,329,450000,,
Apartamento en Venta Country Club Costa del Este Adm 18 - 5897,205,520000,9.009503423898227,-79.47785228178714
"Apartamento en Venta en Buenaventura, Amoblado y Equipado Em 19 - 12221",246,750000,8.344331178357393,-80.16832990437013
Apartamento Venta en Costa del Este 29 - 166 Dc,196,375000,9.01103239952232,-79.472781938794
Miradores At The Point en Punta Paitilla,490,1800000,8.9749725,-79.5139718
Venta de Apartamento en Costa del Este. Lbr,125,435000,9.0131299,-79.467576
Punta Pacifica Apartamento en Venta PH con Espectaculares Areas Sociales 19 - 1606,295,700000,,
Waters - Av Balboa - Panama,133,2200,8.980156664064152,-79.54411946082269
Apartamento en Farallon - ID 4269,120,325000,8.986146,-79.51988599999999
Venta de Apartamento en Condado del Rey,97,164000,9.0344759,-79.52310749999998
"Ave Balboa, Bayfront, 1 Habitación, 1.5 Baños, Amoblado, Apto de 96 m",96,215000,8.968879583830425,-79.5317982560669
Entrega Inmediata 145 m San Francisco - The Towers,145,340000,8.988153819220292,-79.50460047104585
Penthouse en Vista del Sol - 1120da,471,860000,8.9749725,-79.5139718
